01:00,20.0
02:00,16.0
03:00,20.0
04:00,16.0
05:00,20.0
06:00,16.0
07:00,20.0
08:00,16.0
17:00,20.0
18:00,16.0
23:25,20.0
23:40,16.0
23:50,20.0
23:55,16.0
